,AP_amplitude,AHP_depth,AP_duration_half_width,AP_width,AP_count,time_to_first_spike,inv_first_ISI,inv_second_ISI,inv_last_ISI,adaptation_index2,voltage_base,voltage_after_stim,AP_count_before_stim,AP_count_after_stim,max_amp_difference,clustering_index,fast_AHP,protocol,filename,file key,bias current,step current,total current,stim dur,time stamp,AP1_amp_rev,AP2_amp_rev,sag_amplitude,voltage_deflection,input_resistance,AP1_amp,AP2_amp,state,slice id,date
0,43.0796890406554,9.640213630198872,1.0000000000002274,0.7000000000001592,1,94.60000000013486,0.0,0.0,0.0,,-74.0259987027294,-75.32489446150612,0,0,,,,fi,dataset/2019-05-10_NS/2019-05-10 Slice2c1.hdf5,000018 f-I curve +20~+300,1.5656853701339921,20.22828706518735,21.79397243532134,2000.0,b'2019-05-10 17:08:44.258-04:00',,,,,,,,6ohda,Slice2c1,2019-05-10
1,43.58142745405438,10.620968607794701,1.1000000000002501,0.5000000000001137,2,48.00000000012426,129.87012987010033,0.0,129.87012987010033,,-74.29635034764914,-77.2721395028591,0,0,-1.4442552687927623,1.0,7.501243569877005,fi,dataset/2019-05-10_NS/2019-05-10 Slice2c1.hdf5,000019 f-I curve +20~+300,1.5815777422175654,40.671451843528615,42.253029585746184,2000.0,b'2019-05-10 17:09:09.258-04:00',,,,,,,,6ohda,Slice2c1,2019-05-10
2,42.24303208576531,12.748124365201853,1.0000000000002274,0.6000000000001364,3,35.20000000012135,153.84615384611885,114.94252873560605,114.94252873560605,,-74.23235439179697,-77.78719989976,0,0,-1.3911104825029366,1.0,7.073946755973225,fi,dataset/2019-05-10_NS/2019-05-10 Slice2c1.hdf5,000020 f-I curve +20~+300,1.53089067418252,60.976174687000636,62.50706536118316,2000.0,b'2019-05-10 17:09:34.259-04:00',,,,,,,,6ohda,Slice2c1,2019-05-10
3,42.61693302421575,14.128671380965088,1.1000000000002501,0.6000000000001364,3,28.500000000119826,163.93442622947092,131.57894736839114,131.57894736839114,,-74.73421130377832,-79.93696589329777,0,0,-1.0942048615331341,1.0,6.41179507150936,fi,dataset/2019-05-10_NS/2019-05-10 Slice2c1.hdf5,000021 f-I curve +20~+300,1.558575107511773,81.13307868492524,82.69165379243701,2000.0,b'2019-05-10 17:09:59.261-04:00',,,,,,,,6ohda,Slice2c1,2019-05-10
4,42.76457103690235,15.15367202423765,1.1000000000002501,0.5000000000001137,4,23.600000000118712,175.43859649118818,151.51515151511705,86.95652173911067,0.27071823204419887,-74.9602742510059,-81.35459331325949,0,0,-1.2698129952539876,1.0,4.779648738424818,fi,dataset/2019-05-10_NS/2019-05-10 Slice2c1.hdf5,000022 f-I curve +20~+300,1.5658654433223418,101.40815755519279,102.97402299851512,2000.0,b'2019-05-10 17:10:24.261-04:00',,,,,,,,6ohda,Slice2c1,2019-05-10
5,41.514398997683365,16.286837722308263,1.1000000000002501,0.5000000000001137,11,21.100000000118143,178.57142857138797,156.24999999996447,3.1515915537375023,0.1807187881386387,-76.35786081376841,-83.38409743558422,0,0,0.7641390400696704,0.8181818181818182,4.688495089705228,fi,dataset/2019-05-10_NS/2019-05-10 Slice2c1.hdf5,000023 f-I curve +20~+300,1.5715089202320038,121.77282896615777,123.34433788638978,2000.0,b'2019-05-10 17:10:49.263-04:00',,,,,,,,6ohda,Slice2c1,2019-05-10
6,42.39848255854497,17.103197193259142,1.1000000000002501,0.5000000000001137,19,18.600000000117575,192.30769230764858,169.49152542369026,5.025125628145274,0.08965603805608499,-76.12320901040226,-83.89482148558312,0,0,0.8735378349536873,0.8421052631578947,3.879417691220276,fi,dataset/2019-05-10_NS/2019-05-10 Slice2c1.hdf5,000024 f-I curve +20~+300,1.585126447618355,142.10208775365493,143.6872142012733,2000.0,b'2019-05-10 17:11:14.263-04:00',,,,,,,,6ohda,Slice2c1,2019-05-10
7,43.05838564971181,16.01798077264553,1.0000000000002274,0.6000000000001364,24,16.500000000117097,172.41379310340906,156.24999999996447,5.546311702722737,0.0759786471836161,-74.11214954120976,-82.98179086848312,0,0,0.6814726092967294,0.9583333333333334,4.361848118338727,fi,dataset/2019-05-10_NS/2019-05-10 Slice2c1.hdf5,000025 f-I curve +20~+300,1.5730682603784172,162.30468064627095,163.87774890664937,2000.0,b'2019-05-10 17:11:39.265-04:00',,,,,,,,6ohda,Slice2c1,2019-05-10
8,41.35037095468286,20.803781605300195,0.40000000000009095,0.6000000000001364,26,16.100000000117006,196.07843137250444,178.57142857138797,4.512635379065476,0.07664356118037592,-76.61114120697398,-85.10089420686262,0,0,0.6898447234965124,0.9615384615384616,1.87234600409586,fi,dataset/2019-05-10_NS/2019-05-10 Slice2c1.hdf5,000026 f-I curve +20~+300,1.609344927729755,182.60734772848792,184.21669265621767,2000.0,b'2019-05-10 17:12:04.265-04:00',,,,,,,,6ohda,Slice2c1,2019-05-10
9,42.073325618728646,18.126696829643528,1.1000000000002501,0.6000000000001364,34,12.800000000116256,188.67924528297596,163.93442622947092,10.373443983411924,0.04357124849388147,-74.64797494106526,-84.49351549691937,0,0,1.1138986546833132,0.9411764705882353,2.8857922971657572,fi,dataset/2019-05-10_NS/2019-05-10 Slice2c1.hdf5,000027 f-I curve +20~+300,1.616681438378325,202.81818806298205,204.43486950136037,2000.0,b'2019-05-10 17:12:29.267-04:00',,,,,,,,6ohda,Slice2c1,2019-05-10
