,etype,cellid,seed,state,protocol,amplitude,duration,AP_count,AP_count_before_stim,AP_count_after_stim,voltage_base,voltage_after_stim
0,control_719,2111,3,normal,tburst,-50,500,0,0,0,-69.914968032803,-69.96650768231964
0,control_719,2111,3,normal,tburst,-100,500,0,0,0,-69.91535933313445,-69.94107368476084
0,control_719,2111,3,normal,tburst,-150,500,4,0,4,-69.91574970196721,-70.02538375000384
0,control_719,2111,3,normal,tburst,-200,500,6,0,6,-69.91613992302511,-69.92981647841304
0,control_719,2111,3,normal,tburst,-250,500,7,0,7,-69.91652895829986,-69.73332802539592
0,control_719,2111,3,normal,tburst,-300,500,7,0,7,-69.91691886677647,-69.45285022624176
0,control_719,2111,3,normal,tburst,-50,200,0,0,0,-69.914968032803,-69.99117911900345
0,control_719,2111,3,normal,tburst,-100,200,0,0,0,-69.91535933313445,-69.97698482093011
0,control_719,2111,3,normal,tburst,-150,200,2,0,2,-69.91574970196721,-70.03458841495078
0,control_719,2111,3,normal,tburst,-200,200,4,0,4,-69.91613992302511,-70.03062985788628
0,control_719,2111,3,normal,tburst,-250,200,5,0,5,-69.91652895829986,-69.95428556189901
0,control_719,2111,3,normal,tburst,-300,200,5,0,5,-69.91691886677647,-69.77803715710782
0,control_719,2111,3,normal,rmih,-50,2000,0,0,0,-78.06669114767327,-77.37231055163352
0,control_719,2111,3,normal,rmih,-100,2000,0,0,0,-78.06708266427059,-76.69630788962704
0,control_719,2111,3,normal,rmih,-150,2000,0,0,0,-78.06747325525198,-75.95191934390692
0,control_719,2111,3,normal,rmih,-200,2000,3,0,3,-78.0678637062044,-76.57135608346488
0,control_719,2315,3,normal,fi,20,2000,0,0,0,-67.72786502399263,-68.23830107490247
0,control_719,2315,3,normal,fi,40,2000,0,0,0,-67.7277134385511,-68.41796645678085
0,control_719,2315,3,normal,fi,60,2000,0,0,0,-67.72755770043894,-68.60800369469366
0,control_719,2315,3,normal,fi,80,2000,0,0,0,-67.7274059149741,-68.80880882666904
0,control_719,2315,3,normal,fi,100,2000,1,0,0,-67.72725415196423,-69.03282244824696
0,control_719,2315,3,normal,fi,120,2000,2,0,0,-67.72710419469007,-69.24982744749165
0,control_719,2315,3,normal,fi,140,2000,3,0,0,-67.7269508818694,-69.47479335010529
0,control_719,2315,3,normal,fi,160,2000,4,0,0,-67.72680064765566,-69.71687310615262
0,control_719,2315,3,normal,fi,180,2000,11,0,0,-67.72664888762536,-69.95526993815213
0,control_719,2315,3,normal,fi,200,2000,15,0,0,-67.72649828213031,-70.18226683962735
0,control_719,2315,3,normal,fi,220,2000,16,0,0,-67.72634771854231,-70.32254113490647
0,control_719,2315,3,normal,fi,240,2000,23,0,0,-67.72619530259304,-70.39708147657385
0,control_719,2315,3,normal,fi,260,2000,25,0,0,-67.72604226728973,-70.53659639971538
0,control_719,2315,3,normal,fi,280,2000,26,0,0,-67.72589270631846,-70.68483850974879
0,control_719,2315,3,normal,fi,300,2000,24,0,0,-67.72574170920078,-70.77445753062635
0,control_719,2315,3,normal,tburst,-50,2000,0,0,0,-67.72839165544333,-67.66062035307999
0,control_719,2315,3,normal,tburst,-100,2000,0,0,0,-67.7287711384656,-67.33461480535661
0,control_719,2315,3,normal,tburst,-150,2000,1,0,1,-67.72914913186051,-67.30430331342392
0,control_719,2315,3,normal,tburst,-200,2000,3,0,3,-67.72952698461,-67.2825905132856
0,control_719,2315,3,normal,tburst,-250,2000,5,0,5,-67.72990681176323,-67.15786019741032
0,control_719,2315,3,normal,tburst,-300,2000,6,0,6,-67.73028350562957,-66.816100895444
0,control_719,2315,3,normal,tburst,-50,500,0,0,0,-67.72839165544333,-67.93401133016378
0,control_719,2315,3,normal,tburst,-100,500,0,0,0,-67.7287711384656,-67.86994403383784
0,control_719,2315,3,normal,tburst,-150,500,1,0,1,-67.72914913186051,-67.91844467887356
0,control_719,2315,3,normal,tburst,-200,500,4,0,4,-67.72952698461,-67.91965297398528
0,control_719,2315,3,normal,tburst,-250,500,5,0,5,-67.72990681176323,-67.81389406748103
0,control_719,2315,3,normal,tburst,-300,500,6,0,6,-67.7302835056296,-67.64970686595785
0,control_719,2315,3,normal,tburst,-50,200,0,0,0,-67.72839165544333,-67.96715616874117
0,control_719,2315,3,normal,tburst,-100,200,0,0,0,-67.7287711384656,-67.94149955098231
0,control_719,2315,3,normal,tburst,-150,200,0,0,0,-67.72914913186051,-67.93237037453144
0,control_719,2315,3,normal,tburst,-200,200,2,0,2,-67.72952698461,-67.98576370487687
0,control_719,2315,3,normal,tburst,-250,200,3,0,3,-67.72990681176323,-67.96503396485336
0,control_719,2315,3,normal,tburst,-300,200,4,0,4,-67.73028350562957,-67.89480483491461
0,control_719,2315,3,normal,rmih,-50,2000,0,0,0,-73.57867265590626,-73.18997558888765
0,control_719,2315,3,normal,rmih,-100,2000,0,0,0,-73.57905204742457,-72.68110575324349
0,control_719,2315,3,normal,rmih,-150,2000,0,0,0,-73.57942994319797,-72.21864599657675
0,control_719,2315,3,normal,rmih,-200,2000,3,0,3,-73.57980770354368,-72.70863196284228
0,control_719,2820,1,normal,fi,20,2000,0,0,0,-68.21095865763121,-68.81296765721781
0,control_719,2820,1,normal,fi,40,2000,0,0,0,-68.21081311875017,-68.98858159567958
0,control_719,2820,1,normal,fi,60,2000,0,0,0,-68.21066401733468,-69.169340968347
0,control_719,2820,1,normal,fi,80,2000,0,0,0,-68.21051885394454,-69.34091163957707
0,control_719,2820,1,normal,fi,100,2000,0,0,0,-68.21037406411692,-69.53376044310218
0,control_719,2820,1,normal,fi,120,2000,0,0,0,-68.21022941126083,-69.72721064908309
0,control_719,2820,1,normal,fi,140,2000,0,0,0,-68.21008377547513,-69.91801067382421
0,control_719,2820,1,normal,fi,160,2000,0,0,0,-68.20993881899507,-70.12644480479918
0,control_719,2820,1,normal,fi,180,2000,2,0,0,-68.20979346445104,-70.33123769245402
0,control_719,2820,1,normal,fi,200,2000,4,0,0,-68.20964865535495,-70.57115203510466
0,control_719,2820,1,normal,fi,220,2000,16,0,0,-68.20950572281875,-70.74165826674589
0,control_719,2820,1,normal,fi,240,2000,22,0,0,-68.20935781924402,-70.78594591261485
0,control_719,2820,1,normal,fi,260,2000,26,0,0,-68.20921495817429,-70.84232619112345
0,control_719,2820,1,normal,fi,280,2000,31,0,0,-68.20907054151068,-70.88917388454661
0,control_719,2820,1,normal,fi,300,2000,34,0,0,-68.20892464656897,-70.95956941886297
0,control_719,2820,1,normal,tburst,-50,2000,0,0,0,-68.21146271825391,-68.22002373611026
0,control_719,2820,1,normal,tburst,-100,2000,0,0,0,-68.21182468283527,-67.82484783120927
0,control_719,2820,1,normal,tburst,-150,2000,0,0,0,-68.21218704475325,-67.58098067668055
0,control_719,2820,1,normal,tburst,-200,2000,2,0,2,-68.21255007582376,-67.31156741310623
0,control_719,2820,1,normal,tburst,-250,2000,4,0,4,-68.2129121310544,-67.09077548534864
0,control_719,2820,1,normal,tburst,-300,2000,6,0,6,-68.21327405907022,-66.77617416537463
0,control_719,2820,1,normal,tburst,-50,500,0,0,0,-68.21146271825391,-68.47989966397131
0,control_719,2820,1,normal,tburst,-100,500,0,0,0,-68.21182468283527,-68.39479121357857
0,control_719,2820,1,normal,tburst,-150,500,0,0,1,-68.21218704475325,-68.37441481607522
0,control_719,2820,1,normal,tburst,-200,500,3,0,3,-68.21255007582376,-68.36950654735038
0,control_719,2820,1,normal,tburst,-250,500,5,0,5,-68.21291213105441,-68.32462740931332
0,control_719,2820,1,normal,tburst,-300,500,7,0,7,-68.21327405907022,-68.20189918615058
0,control_719,2820,1,normal,tburst,-50,200,0,0,0,-68.21146271825391,-68.52099679536589
0,control_719,2820,1,normal,tburst,-100,200,0,0,0,-68.21182468283527,-68.48964585314737
0,control_719,2820,1,normal,tburst,-150,200,0,0,0,-68.21218704475325,-68.47173271606466
0,control_719,2820,1,normal,tburst,-200,200,0,0,1,-68.21255007582376,-68.48955942125144
0,control_719,2820,1,normal,tburst,-250,200,3,0,3,-68.21291213105434,-68.50947845687769
0,control_719,2820,1,normal,tburst,-300,200,4,0,4,-68.21327405907022,-68.46549521508511
0,control_719,2820,1,normal,rmih,-50,2000,0,0,0,-73.67608064747775,-73.23888481619574
0,control_719,2820,1,normal,rmih,-100,2000,0,0,0,-73.67644249062292,-72.68917768259578
0,control_719,2820,1,normal,rmih,-150,2000,0,0,0,-73.6768047316816,-72.19489721024209
0,control_719,2820,1,normal,rmih,-200,2000,3,0,3,-73.67716764498671,-72.25052636156099
0,control_719,3522,5,normal,fi,20,2000,0,0,0,-67.90336651187764,-68.20226532801314
0,control_719,3522,5,normal,fi,40,2000,0,0,0,-67.90320395842166,-68.35015586221536
0,control_719,3522,5,normal,fi,60,2000,1,0,0,-67.90304475782271,-68.50558977130095
0,control_719,3522,5,normal,fi,80,2000,2,0,0,-67.9028858583675,-68.6682143511659
0,control_719,3522,5,normal,fi,100,2000,6,0,0,-67.90272808450327,-68.76125254532147
0,control_719,3522,5,normal,fi,120,2000,13,0,0,-67.90257080215822,-68.9200685715793
0,control_719,3522,5,normal,fi,140,2000,12,0,0,-67.90241134398288,-68.94341379941085
0,control_719,3522,5,normal,fi,160,2000,13,0,0,-67.90225276452578,-69.0310438413683
0,control_719,3522,5,normal,fi,180,2000,18,0,0,-67.90209462807283,-69.14442809309385
0,control_719,3522,5,normal,fi,200,2000,19,0,0,-67.90193524104345,-69.25898364957472
0,control_719,3522,5,normal,fi,220,2000,23,0,0,-67.90177916824491,-69.36976642509885
0,control_719,3522,5,normal,fi,240,2000,28,0,0,-67.90162130344412,-69.47441624326073
0,control_719,3522,5,normal,fi,260,2000,31,0,0,-67.90146175165198,-69.54794655037578
0,control_719,3522,5,normal,fi,280,2000,39,0,0,-67.901301903633,-69.62889147279647
0,control_719,3522,5,normal,fi,300,2000,44,0,0,-67.90114540723663,-69.71940293814774
0,control_719,3522,5,normal,tburst,-50,2000,0,0,0,-67.90391676379461,-67.78370094178145
0,control_719,3522,5,normal,tburst,-100,2000,2,0,2,-67.9043136391533,-67.70342574177803
0,control_719,3522,5,normal,tburst,-150,2000,5,0,5,-67.90470907617907,-67.98429626580592
0,control_719,3522,5,normal,tburst,-200,2000,8,0,8,-67.90510647378633,-67.4298809974076
0,control_719,3522,5,normal,tburst,-250,2000,8,0,8,-67.9054999741418,-67.02167127813946
0,control_719,3522,5,normal,tburst,-300,2000,8,0,8,-67.90589629139556,-66.62518723427375
0,control_719,3522,5,normal,tburst,-50,500,0,0,0,-67.90391676379461,-67.98516854464333
0,control_719,3522,5,normal,tburst,-100,500,2,0,2,-67.9043136391533,-67.97869756693503
0,control_719,3522,5,normal,tburst,-150,500,5,0,5,-67.90470907617907,-67.95450129767934
0,control_719,3522,5,normal,tburst,-200,500,6,0,6,-67.90510647378633,-67.84052112593156
0,control_719,3522,5,normal,tburst,-250,500,8,0,8,-67.9054999741418,-67.60339449142396
